source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw
0001547131264446163,0001547131264383660,0.550698,-0.006066,-0.030935,-0.000798,-0.000464,-0.001802
0001547131264508667,0001547131264446163,0.547229,-0.006983,-0.032586,-0.000818,-0.000722,-0.001818
0001547131264571172,0001547131264508667,0.546361,-0.005053,-0.032551,-0.000379,-0.000224,-0.001788
0001547131264633673,0001547131264571172,0.543095,-0.005530,-0.032072,-0.001040,0.000010,-0.001817
0001547131264696177,0001547131264633673,0.543320,-0.003920,-0.030690,-0.000097,0.000008,-0.001825
0001547131264758681,0001547131264696177,0.538391,-0.005165,-0.031641,-0.000295,-0.000174,-0.001653
0001547131264821184,0001547131264758681,0.532442,-0.005406,-0.031917,-0.000366,0.000137,-0.001412
0001547131264883687,0001547131264821184,0.534089,-0.004593,-0.030591,-0.000252,-0.000017,-0.001152
0001547131264946190,0001547131264883687,0.531833,-0.006576,-0.031475,-0.001085,-0.000172,-0.000770
0001547131265008695,0001547131264946190,0.523373,-0.003478,-0.031311,-0.000438,0.000521,-0.000703
0001547131265071198,0001547131265008695,0.527624,-0.004330,-0.030925,0.000206,0.000880,-0.001027
0001547131265133701,0001547131265071198,0.530484,-0.006250,-0.031048,-0.001008,0.000512,-0.001039
0001547131265196205,0001547131265133701,0.539119,-0.008668,-0.031245,-0.001393,0.000263,-0.000862
0001547131265258707,0001547131265196205,0.539854,-0.005876,-0.030157,-0.000072,0.000460,-0.000717
0001547131265321179,0001547131265258707,0.536057,-0.004593,-0.029934,-0.000208,0.000122,-0.000665
0001547131265383682,0001547131265321179,0.533826,-0.003601,-0.028722,-0.000427,-0.000564,-0.000778
0001547131265446186,0001547131265383682,0.532576,-0.005156,-0.027504,-0.000994,-0.000568,-0.000710
0001547131265508689,0001547131265446186,0.539741,-0.003130,-0.026878,-0.000564,-0.000446,-0.000709
0001547131265571193,0001547131265508689,0.530793,-0.002924,-0.028986,-0.000094,-0.000559,-0.000768
0001547131265633696,0001547131265571193,0.528783,-0.004577,-0.028475,-0.000440,-0.000555,-0.000622
0001547131265696200,0001547131265633696,0.526890,-0.002811,-0.028383,-0.000669,-0.000487,-0.000838
0001547131265758703,0001547131265696200,0.530412,-0.002641,-0.029564,0.001032,-0.000341,-0.000739
0001547131265821206,0001547131265758703,0.530497,-0.002400,-0.029533,0.000379,0.000044,-0.000695
0001547131265883710,0001547131265821206,0.540793,-0.003868,-0.028552,-0.000420,0.000157,-0.000602
0001547131265946214,0001547131265883710,0.529237,-0.004176,-0.028523,0.000322,-0.000807,-0.000487
0001547131266008720,0001547131265946214,0.530221,-0.003184,-0.028530,-0.000127,-0.000887,-0.000266
0001547131266071225,0001547131266008720,0.527674,-0.002908,-0.029469,0.000446,-0.000733,-0.000257
0001547131266133724,0001547131266071225,0.528995,-0.003069,-0.030822,0.000430,-0.000188,-0.000174
0001547131266196227,0001547131266133724,0.532130,-0.003418,-0.032191,0.001128,0.000706,-0.000115
0001547131266258730,0001547131266196227,0.536998,-0.003433,-0.032294,0.001353,0.001540,-0.000212
0001547131266321234,0001547131266258730,0.528692,-0.003828,-0.031186,0.000728,0.001750,-0.000092
0001547131266383738,0001547131266321234,0.531180,-0.002028,-0.028266,0.000352,0.001534,-0.000178
0001547131266446209,0001547131266383738,0.534090,-0.003024,-0.027767,0.000718,0.000666,0.000121
0001547131266508711,0001547131266446209,0.545665,0.001906,-0.026638,0.000432,0.000160,-0.000348
0001547131266571222,0001547131266508711,0.553471,-0.004886,-0.031750,-0.001038,-0.000140,-0.000192
0001547131266633718,0001547131266571222,0.542585,-0.004666,-0.028965,-0.001393,-0.000421,-0.000125
0001547131266696222,0001547131266633718,0.537956,-0.000749,-0.031485,-0.000601,0.000341,-0.000125
0001547131266758724,0001547131266696222,0.539581,-0.006499,-0.027702,-0.003419,-0.000870,0.000310
0001547131266821228,0001547131266758724,0.547770,-0.009913,-0.024894,-0.005755,-0.002260,0.000472
0001547131266883731,0001547131266821228,0.532648,-0.003831,-0.032055,0.000151,-0.000186,0.000490
0001547131266946235,0001547131266883731,0.540945,0.002143,-0.034094,0.004881,0.002319,0.000459
0001547131267008738,0001547131266946235,0.539956,0.001535,-0.033091,0.002664,0.001850,0.000255
0001547131267071242,0001547131267008738,0.540714,0.001472,-0.029309,-0.000220,0.002055,0.000475
0001547131267133745,0001547131267071242,0.534468,-0.001404,-0.028133,-0.001075,0.002591,0.001459
0001547131267196249,0001547131267133745,0.540133,0.000950,-0.024432,0.000424,-0.000476,0.001011
0001547131267258752,0001547131267196249,0.540465,-0.000714,-0.026415,0.000531,-0.002704,0.000314
0001547131267321255,0001547131267258752,0.545282,0.002419,-0.027253,0.000044,-0.002559,0.000216
0001547131267383759,0001547131267321255,0.546990,0.003014,-0.030275,0.001410,-0.001422,0.000660
0001547131267446262,0001547131267383759,0.544180,0.002487,-0.029659,0.000193,-0.000413,0.000748
0001547131267508766,0001547131267446262,0.537268,-0.002311,-0.029814,-0.001611,0.000163,0.001096
0001547131267571236,0001547131267508766,0.540735,-0.003015,-0.030104,-0.001065,0.000605,0.001110
0001547131267633739,0001547131267571236,0.542955,-0.003540,-0.027600,-0.001779,0.000651,0.001191
0001547131267696243,0001547131267633739,0.543634,-0.004932,-0.027276,-0.002716,-0.000863,0.001416
0001547131267758746,0001547131267696243,0.548963,-0.005430,-0.024635,-0.004403,-0.002774,0.001545
0001547131267821249,0001547131267758746,0.554753,-0.006408,-0.024861,-0.003896,-0.002716,0.002455
0001547131267883753,0001547131267821249,0.547381,-0.002163,-0.028529,-0.000990,-0.003308,0.002600
0001547131267946256,0001547131267883753,0.553964,0.000396,-0.033007,-0.000170,-0.001889,0.002807
0001547131268008760,0001547131267946256,0.554850,-0.005768,-0.033263,-0.000027,0.000192,0.003237
0001547131268071264,0001547131268008760,0.540859,0.005288,-0.034160,0.003228,0.002162,0.003655
0001547131268133767,0001547131268071264,0.545037,0.004616,-0.035355,0.003118,0.003122,0.003590
0001547131268196270,0001547131268133767,0.542822,0.003259,-0.031214,0.001377,0.004140,0.003007
0001547131268258773,0001547131268196270,0.555301,0.001039,-0.029769,0.001127,0.002758,0.002620
0001547131268321277,0001547131268258773,0.562708,0.001355,-0.028813,0.001586,0.001617,0.002794
0001547131268383781,0001547131268321277,0.554123,0.003827,-0.029268,0.002518,0.000710,0.002543
0001547131268446286,0001547131268383781,0.552303,0.004894,-0.029767,0.001464,0.000263,0.002233
0001547131268508787,0001547131268446286,0.551388,0.004692,-0.029347,0.000950,-0.000373,0.002598
0001547131268571290,0001547131268508787,0.545657,0.002174,-0.032679,0.000935,-0.000522,0.002971
0001547131268633794,0001547131268571290,0.563481,0.000808,-0.028708,-0.000763,-0.000999,0.003309
0001547131268696265,0001547131268633794,0.568118,0.000294,-0.028033,-0.001236,-0.000498,0.003236
0001547131268758769,0001547131268696265,0.547751,0.000614,-0.031716,0.001453,-0.000744,0.003316
0001547131268821272,0001547131268758769,0.551388,0.000756,-0.032924,0.001721,-0.000361,0.003710
0001547131268883775,0001547131268821272,0.555564,0.001050,-0.029803,0.000000,-0.001287,0.004064
0001547131268946279,0001547131268883775,0.573699,0.008052,-0.024629,0.000138,-0.001277,0.004359
0001547131269008787,0001547131268946279,0.564943,0.003001,-0.026722,-0.000655,-0.002110,0.004531
0001547131269071285,0001547131269008787,0.562896,0.006202,-0.029068,0.001120,-0.002105,0.003998
0001547131269133796,0001547131269071285,0.556311,0.004383,-0.033234,0.001716,-0.001374,0.003945
0001547131269196293,0001547131269133796,0.556292,0.005018,-0.032155,0.001560,0.000024,0.003970
0001547131269258796,0001547131269196293,0.560338,0.004568,-0.031959,0.002278,0.000657,0.004237
0001547131269321299,0001547131269258796,0.560175,0.004657,-0.029589,0.000260,0.000328,0.004509
0001547131269383804,0001547131269321299,0.568456,0.002755,-0.027814,-0.000605,-0.001034,0.004532
0001547131269446307,0001547131269383804,0.566195,0.001597,-0.029160,-0.000269,-0.001462,0.004686
0001547131269508809,0001547131269446307,0.569920,-0.005501,-0.029229,-0.003533,-0.001656,0.004837
0001547131269571313,0001547131269508809,0.564213,-0.001840,-0.030805,-0.005794,-0.001304,0.004373
0001547131269633817,0001547131269571313,0.568334,0.000206,-0.032661,-0.002535,-0.000280,0.004449
0001547131269696320,0001547131269633817,0.565306,0.005192,-0.031967,0.000547,0.000927,0.004313
0001547131269758791,0001547131269696320,0.579587,0.001917,-0.030343,0.001612,0.001602,0.004380
0001547131269821296,0001547131269758791,0.563087,0.007688,-0.031907,0.000887,0.001535,0.004271
0001547131269883800,0001547131269821296,0.569394,0.006311,-0.031549,-0.000263,0.000086,0.004909
0001547131269946300,0001547131269883800,0.566497,-0.000580,-0.031207,-0.001671,-0.000158,0.004938
0001547131270008804,0001547131269946300,0.572185,0.002158,-0.030480,-0.001231,-0.000744,0.004375
0001547131270071308,0001547131270008804,0.574176,0.000744,-0.032286,-0.002000,-0.000795,0.004062
0001547131270133811,0001547131270071308,0.572895,0.003489,-0.034333,0.000431,0.000278,0.003758
0001547131270196314,0001547131270133811,0.574895,0.007441,-0.036547,0.001547,0.002353,0.003967
0001547131270258817,0001547131270196314,0.569322,0.007544,-0.033515,0.000653,0.002228,0.004636
0001547131270321321,0001547131270258817,0.570878,0.005594,-0.033741,-0.000350,0.001619,0.005031
0001547131270383825,0001547131270321321,0.570382,0.001988,-0.031506,-0.003315,0.000713,0.005373
0001547131270446327,0001547131270383825,0.576098,0.006752,-0.028675,-0.000458,-0.001713,0.005400
0001547131270508834,0001547131270446327,0.573715,0.005601,-0.029414,-0.001056,-0.002435,0.005394
0001547131270571335,0001547131270508834,0.572213,0.007454,-0.031574,-0.000349,-0.002506,0.005216
0001547131270633838,0001547131270571335,0.571680,0.009261,-0.035749,0.001360,-0.001343,0.005523
0001547131270696349,0001547131270633838,0.573568,0.009441,-0.032765,0.002364,0.000083,0.005792
0001547131270758844,0001547131270696349,0.573503,0.008519,-0.036308,0.001853,0.001616,0.006222
0001547131270821348,0001547131270758844,0.570289,0.007754,-0.032942,0.000272,0.000624,0.006533
0001547131270883820,0001547131270821348,0.575449,0.008227,-0.032287,0.001428,-0.000514,0.006777
0001547131270946327,0001547131270883820,0.573608,0.008290,-0.031903,0.001104,-0.000439,0.006370
0001547131271008826,0001547131270946327,0.577105,0.010449,-0.032609,0.000858,-0.000203,0.006022
0001547131271071341,0001547131271008826,0.572722,0.010429,-0.032409,0.000491,-0.001105,0.006161
0001547131271133832,0001547131271071341,0.569547,0.010728,-0.033930,0.001068,-0.000116,0.006339
0001547131271196335,0001547131271133832,0.574785,0.010052,-0.031713,0.001663,-0.000033,0.006371
0001547131271258839,0001547131271196335,0.574610,0.007605,-0.031611,-0.000031,-0.001121,0.006478
0001547131271321342,0001547131271258839,0.583338,0.012152,-0.031993,0.000633,-0.001725,0.006355
0001547131271383846,0001547131271321342,0.576409,0.010110,-0.033233,0.000303,-0.000855,0.006600
0001547131271446349,0001547131271383846,0.577138,0.009892,-0.031291,0.000143,-0.000809,0.006817
0001547131271508853,0001547131271446349,0.585338,0.011903,-0.031719,0.001142,-0.000351,0.006937
0001547131271571356,0001547131271508853,0.575720,0.007495,-0.033238,0.000227,0.000988,0.007129
0001547131271633859,0001547131271571356,0.574365,0.008945,-0.032758,0.000819,0.000764,0.007106
0001547131271696363,0001547131271633859,0.579326,0.013188,-0.031193,-0.000368,-0.000260,0.006948
0001547131271758867,0001547131271696363,0.585303,0.011897,-0.030922,0.000137,-0.000151,0.007068
0001547131271821370,0001547131271758867,0.574317,0.011180,-0.033145,0.001796,0.000822,0.007181
0001547131271883874,0001547131271821370,0.572280,0.012747,-0.033358,0.001160,-0.000489,0.007282
0001547131271946377,0001547131271883874,0.573906,0.012844,-0.032906,0.002020,0.000155,0.007210
0001547131272008892,0001547131271946377,0.575952,0.011175,-0.031396,0.000254,-0.000450,0.007221
0001547131272071352,0001547131272008892,0.567639,0.012332,-0.033285,0.001063,0.000006,0.007098
0001547131272133858,0001547131272071352,0.572479,0.008530,-0.032515,-0.000112,-0.001558,0.007199
0001547131272196358,0001547131272133858,0.567505,0.008225,-0.033020,0.000397,-0.001535,0.007201
0001547131272258862,0001547131272196358,0.560905,0.008819,-0.033483,-0.000553,-0.000617,0.007252
0001547131272321365,0001547131272258862,0.560835,0.011715,-0.032945,-0.000071,-0.000197,0.007398
0001547131272383868,0001547131272321365,0.555901,0.012220,-0.033326,-0.000248,-0.000153,0.007234
0001547131272446372,0001547131272383868,0.555724,0.010226,-0.032044,-0.000723,-0.000312,0.007523
0001547131272508875,0001547131272446372,0.552428,0.006810,-0.031286,-0.002294,-0.000456,0.007739
0001547131272571379,0001547131272508875,0.555581,0.005908,-0.033036,-0.002433,-0.000711,0.007651
0001547131272633882,0001547131272571379,0.543355,0.009435,-0.032339,-0.000951,-0.000835,0.007172
0001547131272696385,0001547131272633882,0.541287,0.010438,-0.031172,-0.000996,-0.000816,0.007365
0001547131272758890,0001547131272696385,0.539151,0.013356,-0.032497,0.001276,-0.000453,0.007504
0001547131272821394,0001547131272758890,0.536822,0.013586,-0.033579,0.000586,-0.000180,0.007483
0001547131272883897,0001547131272821394,0.535393,0.014451,-0.029647,0.001297,0.000216,0.007428
0001547131272946399,0001547131272883897,0.528308,0.012977,-0.032643,0.000787,-0.000066,0.007604
0001547131273008902,0001547131272946399,0.532396,0.011217,-0.030470,-0.000115,0.000009,0.007575
0001547131273071406,0001547131273008902,0.529897,0.010278,-0.030411,0.000381,0.000293,0.007413
0001547131273133910,0001547131273071406,0.532262,0.011141,-0.029541,0.000993,0.000350,0.007357
0001547131273196381,0001547131273133910,0.527721,0.009544,-0.031801,0.000089,0.000553,0.007568
0001547131273258886,0001547131273196381,0.522210,0.008689,-0.031186,0.000534,-0.000003,0.007466
0001547131273321386,0001547131273258886,0.521945,0.011248,-0.029829,0.001989,-0.000154,0.007263
0001547131273383898,0001547131273321386,0.522310,0.010714,-0.028626,0.000573,-0.000813,0.007201
0001547131273446398,0001547131273383898,0.525703,0.010395,-0.030619,0.000473,0.000007,0.007158
0001547131273508898,0001547131273446398,0.519314,0.009469,-0.030120,0.000752,-0.000249,0.006836
0001547131273571401,0001547131273508898,0.522084,0.013132,-0.029723,0.002239,0.000013,0.006283
0001547131273633904,0001547131273571401,0.517654,0.011501,-0.029562,0.002156,-0.000718,0.006145
0001547131273696407,0001547131273633904,0.522077,0.008699,-0.030791,-0.000142,0.000514,0.006130
0001547131273758913,0001547131273696407,0.516119,0.012104,-0.030054,0.002700,0.000926,0.005644
0001547131273821414,0001547131273758913,0.514094,0.013505,-0.028938,0.003032,-0.000399,0.005421
0001547131273883917,0001547131273821414,0.516881,0.010339,-0.028354,0.002530,-0.001945,0.005367
0001547131273946421,0001547131273883917,0.509913,0.007633,-0.028698,-0.000007,-0.002200,0.005086
0001547131274008925,0001547131273946421,0.511882,0.004405,-0.027251,-0.000118,-0.002192,0.005027
0001547131274071429,0001547131274008925,0.520555,0.002826,-0.029226,0.000231,-0.002394,0.004619
0001547131274133931,0001547131274071429,0.511296,0.004625,-0.031748,0.000643,-0.000884,0.003747
0001547131274196447,0001547131274133931,0.513900,0.004598,-0.031762,0.000252,0.001011,0.003530
0001547131274258938,0001547131274196447,0.508100,0.003114,-0.031757,0.000734,0.001992,0.003298
0001547131274321408,0001547131274258938,0.506165,0.003056,-0.029869,0.001346,0.002423,0.002935
0001547131274383911,0001547131274321408,0.512162,0.001812,-0.027405,0.000805,0.001924,0.002519
0001547131274446415,0001547131274383911,0.513518,-0.002060,-0.026254,-0.001192,0.000372,0.002039
0001547131274508919,0001547131274446415,0.510896,-0.004050,-0.027663,-0.000492,-0.000339,0.001447
0001547131274571422,0001547131274508919,0.514189,-0.001941,-0.027984,0.000417,-0.000803,0.001078
0001547131274633929,0001547131274571422,0.514960,-0.002982,-0.029384,-0.000782,0.000186,0.001297
0001547131274696428,0001547131274633929,0.511431,-0.002241,-0.030185,-0.000432,0.000643,0.001205
0001547131274758932,0001547131274696428,0.511280,-0.001638,-0.029680,-0.000130,-0.000288,0.001243
0001547131274821435,0001547131274758932,0.519555,-0.000738,-0.027743,-0.000023,-0.000304,0.001295
0001547131274883941,0001547131274821435,0.513068,-0.001329,-0.028015,-0.000740,0.000033,0.001372
0001547131274946443,0001547131274883941,0.515296,-0.002800,-0.027320,-0.000606,-0.000843,0.001392
0001547131275008946,0001547131274946443,0.513466,-0.001251,-0.029629,0.000192,-0.002673,0.001348
0001547131275071454,0001547131275008946,0.514296,-0.001455,-0.028818,-0.000096,-0.001020,0.001600
0001547131275133952,0001547131275071454,0.514297,-0.001522,-0.027900,-0.001229,-0.000595,0.001959
0001547131275196456,0001547131275133952,0.515526,0.001261,-0.026976,-0.000464,-0.000536,0.002150
0001547131275258959,0001547131275196456,0.519201,0.001919,-0.026893,0.000844,-0.000849,0.002596
0001547131275321470,0001547131275258959,0.513747,-0.001029,-0.028552,0.000237,-0.000270,0.003065
0001547131275383935,0001547131275321470,0.508144,-0.000553,-0.028424,-0.000071,-0.000205,0.003132
0001547131275446439,0001547131275383935,0.508058,-0.000073,-0.029233,0.001188,-0.000376,0.002914
0001547131275508941,0001547131275446439,0.507101,0.001319,-0.028245,0.001785,-0.001254,0.002370
0001547131275571444,0001547131275508941,0.511770,0.000629,-0.027448,0.001230,-0.000309,0.001967
0001547131275633949,0001547131275571444,0.514021,0.000580,-0.028531,0.000304,0.000297,0.001953
0001547131275696451,0001547131275633949,0.506331,-0.002177,-0.028179,0.000251,-0.000276,0.002016
0001547131275758955,0001547131275696451,0.512792,-0.001695,-0.027123,0.000475,-0.000542,0.001751
0001547131275821458,0001547131275758955,0.507912,-0.002088,-0.027429,0.000014,0.000223,0.001213
0001547131275883962,0001547131275821458,0.502945,-0.003818,-0.028713,-0.000356,0.000991,0.001180
0001547131275946465,0001547131275883962,0.514408,-0.005006,-0.031692,-0.001529,0.000043,0.000753
0001547131276008980,0001547131275946465,0.503970,-0.006267,-0.030092,-0.000620,0.000697,0.000424
0001547131276071472,0001547131276008980,0.501309,-0.005620,-0.030216,-0.000365,0.000993,0.000240
0001547131276133975,0001547131276071472,0.501192,-0.006458,-0.027702,-0.000867,0.001166,0.000241
0001547131276196479,0001547131276133975,0.496393,-0.004505,-0.027918,-0.000496,0.000590,0.000053
0001547131276258990,0001547131276196479,0.494894,-0.003455,-0.028311,-0.000002,0.000124,-0.000052
0001547131276321486,0001547131276258990,0.493937,-0.004751,-0.027241,-0.001233,0.000153,0.000072
0001547131276383988,0001547131276321486,0.493736,-0.007376,-0.029106,-0.001672,-0.000112,0.000376
0001547131276446493,0001547131276383988,0.491478,-0.007006,-0.028741,-0.000821,-0.000183,0.000220
0001547131276508966,0001547131276446493,0.494941,-0.004970,-0.028705,0.000103,-0.000537,-0.000115
0001547131276571466,0001547131276508966,0.489594,-0.009865,-0.029969,-0.001897,-0.000104,-0.000068
0001547131276633969,0001547131276571466,0.485685,-0.006412,-0.027724,-0.000662,-0.000254,-0.000068
0001547131276696473,0001547131276633969,0.478404,-0.006047,-0.029249,-0.000404,0.000785,-0.000019
0001547131276758976,0001547131276696473,0.480810,-0.005903,-0.030102,-0.000715,0.002029,-0.000055
0001547131276821479,0001547131276758976,0.474907,-0.005863,-0.029233,-0.000458,0.001928,-0.000094
0001547131276883983,0001547131276821479,0.477038,-0.005441,-0.027561,-0.001397,0.001212,0.000080
0001547131276946486,0001547131276883983,0.473975,-0.006538,-0.025836,-0.002305,0.000218,0.000282
0001547131277008990,0001547131276946486,0.481583,-0.008473,-0.024240,-0.000374,-0.000104,0.000158
0001547131277071493,0001547131277008990,0.481373,-0.005487,-0.024181,-0.000571,-0.001632,-0.000295
0001547131277133997,0001547131277071493,0.481502,-0.003331,-0.025437,-0.000352,-0.002419,-0.000231
0001547131277196499,0001547131277133997,0.480154,-0.003230,-0.026605,0.001020,-0.002232,-0.000064
0001547131277259003,0001547131277196499,0.484407,-0.003850,-0.026513,0.000419,-0.001632,0.000093
0001547131277321507,0001547131277259003,0.485940,-0.006527,-0.027018,-0.000690,-0.000679,0.000156
0001547131277384018,0001547131277321507,0.482397,-0.006577,-0.029287,-0.000994,0.000883,0.000072
0001547131277446516,0001547131277384018,0.481943,-0.008069,-0.028676,-0.001121,0.002744,0.000117
0001547131277509017,0001547131277446516,0.480600,-0.005845,-0.029520,-0.000351,0.003087,-0.000287
0001547131277571520,0001547131277509017,0.480571,-0.001790,-0.030021,0.001565,0.003007,-0.000632
0001547131277633991,0001547131277571520,0.484494,0.000059,-0.026475,0.002357,0.002519,-0.000449
0001547131277696494,0001547131277633991,0.489387,-0.000216,-0.022204,0.002197,0.000866,-0.000189
0001547131277758997,0001547131277696494,0.490632,-0.001872,-0.022241,0.000144,-0.001334,0.000173
0001547131277821501,0001547131277758997,0.492536,-0.005963,-0.022470,-0.002850,-0.003305,-0.000003
0001547131277884007,0001547131277821501,0.487014,-0.007936,-0.025595,-0.002395,-0.003492,0.000198
0001547131277946508,0001547131277884007,0.493993,-0.005340,-0.028009,-0.000674,-0.003121,-0.000174
0001547131278009011,0001547131277946508,0.493119,-0.002716,-0.029550,0.000441,-0.001290,-0.000592
0001547131278071514,0001547131278009011,0.493607,-0.002120,-0.030772,0.001649,-0.000580,-0.000512
0001547131278134018,0001547131278071514,0.495431,-0.007189,-0.027336,-0.000446,0.000941,0.000071
0001547131278196522,0001547131278134018,0.496087,-0.007044,-0.027837,-0.000061,0.001677,0.000633
0001547131278259025,0001547131278196522,0.493163,-0.004362,-0.027651,-0.000245,0.001723,0.000160
0001547131278321528,0001547131278259025,0.497624,-0.006939,-0.026987,-0.001011,0.000577,0.000054
0001547131278384031,0001547131278321528,0.496613,-0.006542,-0.026756,-0.001575,-0.000027,0.000221
0001547131278446536,0001547131278384031,0.501164,-0.005821,-0.025681,-0.001539,0.000439,0.000607
0001547131278509039,0001547131278446536,0.498524,-0.003680,-0.026812,-0.001029,0.000049,0.000766
0001547131278571542,0001547131278509039,0.493721,-0.002464,-0.028217,0.000729,-0.000597,0.001033
0001547131278634045,0001547131278571542,0.498313,0.000060,-0.028365,0.000064,-0.000378,0.001117
0001547131278696549,0001547131278634045,0.499778,-0.000575,-0.027047,-0.000068,-0.000013,0.001209
0001547131278759020,0001547131278696549,0.494556,0.000118,-0.028996,0.001227,-0.000101,0.001040
0001547131278821524,0001547131278759020,0.496848,0.001561,-0.028797,0.001612,-0.000299,0.000932
0001547131278884026,0001547131278821524,0.494683,-0.000831,-0.027813,0.000603,-0.000905,0.001148
0001547131278946531,0001547131278884026,0.496395,-0.002631,-0.026669,-0.000286,-0.001162,0.001228
0001547131279009036,0001547131278946531,0.488746,0.000453,-0.028998,0.000115,-0.000477,0.000961
0001547131279071537,0001547131279009036,0.488209,-0.001084,-0.029956,0.000440,0.000484,0.000930
0001547131279134046,0001547131279071537,0.485339,-0.001414,-0.028947,0.000019,0.000165,0.001054
0001547131279196544,0001547131279134046,0.486064,-0.001706,-0.026806,-0.000106,-0.000724,0.001245
0001547131279259048,0001547131279196544,0.475299,-0.000825,-0.027967,0.001111,-0.001290,0.001036
0001547131279321551,0001547131279259048,0.475359,0.002181,-0.027416,0.001384,-0.000854,0.000781
0001547131279384055,0001547131279321551,0.473552,-0.000984,-0.028331,0.000037,-0.000662,0.000962
0001547131279446559,0001547131279384055,0.472730,0.000494,-0.028277,-0.000164,-0.001170,0.001088
0001547131279509061,0001547131279446559,0.471010,-0.001485,-0.029734,0.000084,-0.000615,0.001203
0001547131279571564,0001547131279509061,0.466354,0.000847,-0.028166,0.000734,0.000185,0.000615
0001547131279634068,0001547131279571564,0.464290,-0.000108,-0.027104,0.000496,0.000742,0.000669
0001547131279696571,0001547131279634068,0.465612,-0.001989,-0.027333,-0.000871,0.000007,0.000862
0001547131279759075,0001547131279696571,0.464434,-0.004362,-0.025886,-0.001448,-0.000673,0.001081
0001547131279821579,0001547131279759075,0.464658,-0.002043,-0.025821,-0.000874,-0.000737,0.000720
0001547131279884049,0001547131279821579,0.466393,-0.000227,-0.025010,-0.000516,-0.000463,0.000554
0001547131279946553,0001547131279884049,0.464358,-0.000866,-0.026363,-0.000279,0.000137,0.000690
0001547131280009057,0001547131279946553,0.462416,-0.000129,-0.027166,0.001147,0.000418,0.000775
0001547131280071559,0001547131280009057,0.462252,0.001273,-0.026731,0.001673,0.000609,0.000722
0001547131280134064,0001547131280071559,0.458746,0.002275,-0.027009,0.002160,0.000725,0.000814
0001547131280196565,0001547131280134064,0.457548,-0.000804,-0.024580,0.000062,-0.000035,0.000987
0001547131280259078,0001547131280196565,0.458194,-0.002659,-0.023772,-0.001742,-0.000245,0.000751
0001547131280321572,0001547131280259078,0.456743,-0.004245,-0.023006,-0.002511,-0.000739,0.000589
0001547131280384075,0001547131280321572,0.457486,-0.003291,-0.025345,-0.001646,-0.000582,0.000624
0001547131280446579,0001547131280384075,0.456969,-0.001140,-0.025072,-0.000566,-0.000642,0.000996
0001547131280509083,0001547131280446579,0.445485,0.001714,-0.029296,-0.000863,-0.001396,0.000965
0001547131280571586,0001547131280509083,0.454902,0.001666,-0.025738,-0.001454,-0.000900,0.000920
0001547131280634090,0001547131280571586,0.452372,-0.000145,-0.026900,-0.001022,-0.000277,0.000831
0001547131280696593,0001547131280634090,0.450323,-0.003612,-0.026615,-0.001560,0.000098,0.001225
0001547131280759096,0001547131280696593,0.453193,-0.003735,-0.026673,-0.002628,-0.000184,0.001423
0001547131280821599,0001547131280759096,0.454184,-0.003944,-0.026579,-0.001771,-0.000090,0.001350
0001547131280884103,0001547131280821599,0.454851,-0.005140,-0.026157,-0.002867,0.000289,0.001106
0001547131280946606,0001547131280884103,0.452844,-0.004073,-0.027025,-0.002490,0.000903,0.000782
0001547131281009078,0001547131280946606,0.456315,-0.006741,-0.025382,-0.002162,0.000414,0.001024
0001547131281071580,0001547131281009078,0.457682,-0.006469,-0.022386,-0.003086,-0.000852,0.000993
0001547131281134083,0001547131281071580,0.460663,-0.009698,-0.022855,-0.004952,-0.001827,0.000632
0001547131281196587,0001547131281134083,0.451145,-0.007569,-0.026745,-0.002383,-0.000417,-0.000121
0001547131281259091,0001547131281196587,0.449015,-0.002666,-0.028700,0.001365,0.000027,-0.000426
0001547131281321594,0001547131281259091,0.450825,0.001358,-0.030006,0.004101,0.001263,-0.000234
0001547131281384098,0001547131281321594,0.446797,0.002708,-0.034057,0.004499,0.003456,-0.000165
0001547131281446601,0001547131281384098,0.439674,-0.001824,-0.031110,-0.000126,0.004248,-0.000398
0001547131281509104,0001547131281446601,0.441281,-0.005892,-0.027500,-0.001712,0.004065,0.000207
0001547131281571607,0001547131281509104,0.442005,-0.007982,-0.024814,-0.002149,0.002539,0.000695
0001547131281634111,0001547131281571607,0.436943,-0.008522,-0.022962,-0.002769,0.000689,0.000262
0001547131281696614,0001547131281634111,0.438293,-0.004752,-0.021576,-0.000533,-0.000434,-0.000651
0001547131281759118,0001547131281696614,0.437513,0.000545,-0.024585,0.003920,-0.001981,-0.000859
0001547131281821621,0001547131281759118,0.437905,0.004612,-0.025543,0.004089,-0.001218,-0.000052
0001547131281884125,0001547131281821621,0.433826,0.002562,-0.025994,0.002901,-0.000497,0.000716
0001547131281946628,0001547131281884125,0.433202,-0.002594,-0.025089,0.001056,-0.001152,0.000608
0001547131282009132,0001547131281946628,0.425774,-0.002314,-0.024157,0.000663,-0.000882,0.000296
0001547131282071603,0001547131282009132,0.425673,-0.004623,-0.022121,-0.000128,-0.000175,0.000412
0001547131282134107,0001547131282071603,0.418834,-0.002305,-0.023515,-0.000095,-0.000182,0.000474
0001547131282196610,0001547131282134107,0.415315,-0.000742,-0.024380,0.001464,-0.000614,0.000411
